Mes - año,#,Artista,Canción,Clasificación máxima,Semanas en top,Reproducciones
2024 MAYO,96,KAROL G,MIENTRAS ME CURO DEL CORA,7,65,333339
2024 MAYO,97,Piero 47,Plug,97,21,332431
2024 MAYO,98,"Kidd Voodoo, Swift 047",Guaya Guaya...,39,12,330600
2024 MAYO,99,Bryartz,HACE TIEMPO,99,1,330119
2024 MAYO,100,"Brytiago, Anuel AA",Kilerito,76,5,330098
2024 JUNIO,1,Cris Mj,SI NO ES CONTIGO,1,4,3631861
2024 JUNIO,2,Trueno,REAL GANGSTA LOVE,2,4,2698588
2024 JUNIO,3,"Jere Klein, Lucky Brown, Adan La Amenaza",MUJER FINA,3,3,2380678
2024 JUNIO,4,"FloyyMenor, Cris Mj",Gata Only,1,20,2058926
2024 JUNIO,5,"FloyyMenor, Lewis Somes",APAGA EL CEL,2,5,1945968
2024 JUNIO,6,"Jere Klein, El BAI, Dj Osar, Mateo on the Beatz",SOLO DIME,6,3,1710830
2024 JUNIO,7,"Pablo Chill-E, Bryartz",Gitana (feat. Bryartz),1,12,1616992
2024 JUNIO,8,"Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F",Enrolar - Fantastic Four Remix,2,10,1510714
2024 JUNIO,9,"Lucky Brown, Nes",Avísame,6,7,1377710
2024 JUNIO,10,Cris Mj,Que Hay Amor,4,11,1283422
2024 JUNIO,11,"Lucky Brown, Big Cvyu",Coa Xorete,2,14,1255207
2024 JUNIO,12,"Jere Klein, Axl Boore, EL MURCIELAGO",REELS,12,3,1215515
2024 JUNIO,13,"Pablo Chill-E, Ñengo Flow, Jere Klein",Bastardo (feat. Ñengo Flow & Jere Klein),3,12,1197795
2024 JUNIO,14,Young Cister,miau,14,1,1180183
2024 JUNIO,15,"eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA",Escarlata - Remix,10,17,1167985
2024 JUNIO,16,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,7,10,1134422
2024 JUNIO,17,Cris Mj,Daytona,2,32,1118308
2024 JUNIO,18,"Feid, ATL Jacob",LUNA,3,29,1009583
2024 JUNIO,19,"Tiago PZK, Ke Personajes",Piel,11,20,975404
2024 JUNIO,20,Feid,SORRY 4 THAT MUCH,20,2,923607
2024 JUNIO,21,"Jere Klein, Lil Pump, Mateo on the Beatz",YUMMY!,16,3,902809
2024 JUNIO,22,"Kidd Voodoo, Pablo Chill-E, Swift 047",Ese Guille,3,23,894268
2024 JUNIO,23,"Jere Klein, Adan La Amenaza",LA BANDA,18,3,865839
2024 JUNIO,24,"Cris Mj, Dei V",Diabólica,10,32,843360
2024 JUNIO,25,"Kidd Voodoo, Daiko 02",Minnie <3,5,29,831456
2024 JUNIO,26,"Jere Klein, Nes, Mateo on the Beatz",BLANKITA COMO NIEVE,23,3,816852
2024 JUNIO,27,"Dei V, Cris Mj",Rapido (with Cris Mj),27,1,811416
2024 JUNIO,28,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,15,12,804535
2024 JUNIO,29,Sabrina Carpenter,Please Please Please,29,2,802571
2024 JUNIO,30,"Myke Towers, Bad Bunny",ADIVINO,9,8,787543
2024 JUNIO,31,"FloyyMenor, Lucky Brown",ME GUSTA,28,16,781138
2024 JUNIO,32,Plan B,Es un Secreto,30,120,774010
2024 JUNIO,33,"Jere Klein, Nickoog Clk, Lucky Brown, El BAI",PRINCESITA DE ...,1,29,721267
2024 JUNIO,34,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",32,4,706663
2024 JUNIO,35,"Lucky Brown, Jere Klein, Mateo on the Beatz",¿Cuál Es Su Nombre?,2,40,695592
2024 JUNIO,36,Cris Mj,Partyson,12,33,693803
2024 JUNIO,37,"Kidd Voodoo, Swift 047",Grabándote:),17,16,684824
2024 JUNIO,38,"ITHAN NY, Ak4:20",MA DIAMANTE,6,13,673945
2024 JUNIO,39,Manuel Turizo,La Bachata,1,104,670434
2024 JUNIO,40,"Jere Klein, Marcianeke, DONNER",ANDAMOS READY,20,3,660706
2024 JUNIO,41,"DrefQuila, Kidd Voodoo, Easykid, Ovyze",La Receta,27,5,657338
2024 JUNIO,42,"Ak4:20, J Alvarez",2012,14,9,626669
2024 JUNIO,43,"Katteyes, Kidd Voodoo",Tas Texteandome,5,36,614279
2024 JUNIO,44,Sabrina Carpenter,Espresso,44,9,607905
2024 JUNIO,45,"Young Miko, Feid",offline,26,11,585403
2024 JUNIO,46,"Kidd Voodoo, Dysbit",#¡REF!,17,7,585236
2024 JUNIO,47,KAROL G,AMARGURA,10,69,580026
2024 JUNIO,48,"Alvaro Diaz, Feid",GATITAS SANDUNGUERAS - VOL.1,26,5,579279
2024 JUNIO,49,"Tobal Mj, Cris Mj, Kail BRL",Que Brille Sola Mami,49,10,577641
2024 JUNIO,50,"Kidd Voodoo, Young Cister",Fashion Girl - Remix,17,44,556970
2024 JUNIO,51,"Kidd Voodoo, LACUEVA",Recuérdame </3,10,18,550707
2024 JUNIO,52,"Jere Klein, Cris Mj",LOCA FARANDULERA,5,29,547710
2024 JUNIO,53,"Kidd Voodoo, DrefQuila, Swift 047",Enrolar,3,16,541002
2024 JUNIO,54,"KAROL G, Peso Pluma",QLONA,2,45,537398
2024 JUNIO,55,"Gino Mella, Javiielo, Best",La Pulenta,55,1,525337
2024 JUNIO,56,Standly,Vida Peligrosa,9,20,523377
2024 JUNIO,57,Cris Mj,QUICKIE,24,6,516082
2024 JUNIO,58,"Tony Dize, Plan B",Solos (feat. Plan B),50,64,506874
2024 JUNIO,59,FloyyMenor,pa la europa,15,67,497472
2024 JUNIO,60,Cris Mj,La Noche Está,9,40,497051
2024 JUNIO,61,"Jere Klein, Gittobeatz",ANDO,1,39,487830
2024 JUNIO,62,KAROL G,MI EX TENÍA RAZÓN,6,45,476339
2024 JUNIO,63,Billie Eilish,BIRDS OF A FEATHER,56,5,471465
2024 JUNIO,64,"Sayian Jimmy, Nysix Music, CamiMusic",Bad Boy,5,35,455667
2024 JUNIO,65,Milo j,M.A.I,24,29,437747
2024 JUNIO,66,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),66,30,434889
2024 JUNIO,67,"Jere Klein, Nicki Nicole",X ESO BB,1,45,431519
2024 JUNIO,68,"Lucky Brown, Nickoog Clk, Mateo on the Beatz",Ay Parcera,8,29,424841
2024 JUNIO,69,"Blessd, Ovy On The Drums",Mírame,69,5,417242
2024 JUNIO,70,Carin Leon,Primera Cita,41,49,406532
2024 JUNIO,71,"Bad Bunny, Feid",PERRO NEGRO,2,36,402189
2024 JUNIO,72,Almighty,Solida,72,1,401736
2024 JUNIO,73,"FloyyMenor, Ozuna, Anitta",Gata Only (Remix),35,2,399332
2024 JUNIO,74,Jere Klein,NO HAY 14F,12,18,398016
2024 JUNIO,75,"Nickoog Clk, Jere Klein",XQ TAN SOLA?,1,63,397237
2024 JUNIO,76,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,2,63,396635
2024 JUNIO,77,"Pablo Chill-E, Pailita",Cora Roto (feat. Pailita),5,46,390473
2024 JUNIO,78,Los Bunkers,Llueve Sobre La Ciudad,53,37,390225
2024 JUNIO,79,"Maluma, Carin Leon",Según Quién,22,41,378523
2024 JUNIO,80,"Feid, Young Miko",CLASSY 101,2,64,374025
2024 JUNIO,81,Myke Towers,LA FALDA,5,30,371838
2024 JUNIO,82,Soda Stereo,Trátame Suavemente - Remasterizado 2007,82,129,371832
2024 JUNIO,83,Cris Mj,No Ando Weando,2,32,371470
2024 JUNIO,84,ilyLain,Luxuria,76,18,369044
2024 JUNIO,85,Christian Nodal,Ya No Somos Ni Seremos,85,13,368106
2024 JUNIO,86,"ITHAN NY, CDobleta, BlopaOnTheTrack",ORO MACIZO,71,2,360145
2024 JUNIO,87,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",43,9,355921
2024 JUNIO,88,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL",Mamichula - con Nicki Nicole,11,56,351278
2024 JUNIO,89,"Lucky Brown, La Joaqui, De La Ghetto, Adan La Amenaza",Privado - Remix,70,2,350673
2024 JUNIO,90,Benson Boone,Beautiful Things,54,18,350009
2024 JUNIO,91,Piero 47,Plug,91,25,349126
2024 JUNIO,92,"Milo j, Taiu",Rara Vez,18,70,349014
2024 JUNIO,93,"Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",17,10,349014
2024 JUNIO,94,"Anuel AA, Haze",Amanece,2,162,348519
2024 JUNIO,95,Don Omar,Dile,72,187,348516
2024 JUNIO,96,"Morad, Beny Jr, Rvfv",Lo Que Tiene,53,14,348392
2024 JUNIO,97,"Jossie A, GFOURY COMPANY, Big Cvyu, Lamelodiadelhampa",Pa Ka No',79,14,348050
2024 JUNIO,98,Harry Styles,As It Was,11,112,346686
2024 JUNIO,99,"Tony Dize, Yandel",Permitame (feat. Yandel),87,57,343236
2024 JUNIO,100,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,100,3,340726
2024 JULIO,1,Cris Mj,No Ponga Excusas,1,5,2068809
2024 JULIO,2,"FloyyMenor, Lewis Somes",APAGA EL CEL,2,10,2050948
2024 JULIO,3,Cris Mj,SI NO ES CONTIGO,1,9,2036199
2024 JULIO,4,"Fran C, Jere Klein",Mi Automóvil,4,4,1970283
2024 JULIO,5,"Blessd, Ovy On The Drums",Mírame,5,10,1939723
2024 JULIO,6,FloyyMenor,PELIGROSA,6,2,1931601
2024 JULIO,7,KAROL G,Si Antes Te Hubiera Conocido,4,5,1850553
2024 JULIO,8,"FloyyMenor, Cris Mj",Gata Only,1,25,1648497
2024 JULIO,9,Trueno,REAL GANGSTA LOVE,2,9,1544337
2024 JULIO,10,"Kidd Voodoo, La Joaqui, Dysbit",Instinto,8,3,1461566
2024 JULIO,11,"Jere Klein, Lucky Brown, Adan La Amenaza",MUJER FINA,3,8,1348371
2024 JULIO,12,Jimin,Who,12,1,1341364
2024 JULIO,13,"Bryant Myers, Cris Mj",Tuss,13,2,1260913
2024 JULIO,14,"Feid, ATL Jacob",LUNA,3,34,1069875
2024 JULIO,15,"Pablo Chill-E, Bryartz",Gitana (feat. Bryartz),1,17,1067069
2024 JULIO,16,"Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F",Enrolar - Fantastic Four Remix,2,15,1043330
2024 JULIO,17,Cris Mj,Daytona,2,37,1027495
2024 JULIO,18,"Jere Klein, Axl Boore, EL MURCIELAGO",REELS,12,8,961970
2024 JULIO,19,"Cris Mj, Dei V",Diabólica,10,37,957864
2024 JULIO,20,"Lucky Brown, Nes",Avísame,6,12,954904
2024 JULIO,21,"Jere Klein, El BAI, Dj Osar, Mateo on the Beatz",SOLO DIME,6,8,948739
2024 JULIO,22,"Tiago PZK, Ke Personajes",Piel,11,25,939897
2024 JULIO,23,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,7,15,878521
2024 JULIO,24,"eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA",Escarlata - Remix,10,22,877976
2024 JULIO,25,Plan B,Es un Secreto,23,125,858138
2024 JULIO,26,"Pablo Chill-E, Ñengo Flow, Jere Klein",Bastardo (feat. Ñengo Flow & Jere Klein),3,17,856799
2024 JULIO,27,"Lucky Brown, Big Cvyu",Coa Xorete,2,19,847352
2024 JULIO,28,"Gino Mella, Julianno Sosa, Moustache",LUNA DILE,25,3,799142
2024 JULIO,29,Young Cister,miau,14,6,794802
2024 JULIO,30,"Myke Towers, Bad Bunny",ADIVINO,9,13,765405
2024 JULIO,31,"Big One, Maria Becerra, Trueno",Cuando Te Vi | CROSSOVER #5,29,4,764714
2024 JULIO,32,KAROL G,AMARGURA,10,74,763244
2024 JULIO,33,"Lucky Brown, Jere Klein, Mateo on the Beatz",¿Cuál Es Su Nombre?,2,45,733999
2024 JULIO,34,"KAROL G, Peso Pluma",QLONA,2,50,729614
2024 JULIO,35,Manuel Turizo,La Bachata,1,109,712492
2024 JULIO,36,Cris Mj,Que Hay Amor,4,16,692597
2024 JULIO,37,"Jere Klein, Nickoog Clk, Lucky Brown, El BAI",PRINCESITA DE ...,1,34,680179
2024 JULIO,38,"Kidd Voodoo, Pablo Chill-E, Swift 047",Ese Guille,3,28,674635
2024 JULIO,39,"Tobal Mj, Cris Mj, Kail BRL",Que Brille Sola Mami,37,15,659345
2024 JULIO,40,"Tony Dize, Plan B",Solos (feat. Plan B),40,69,657011
2024 JULIO,41,Kapo,Ohnana,41,3,655277
2024 JULIO,42,"Kidd Voodoo, Daiko 02",Minnie <3,5,34,653708
2024 JULIO,43,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,15,17,643933
2024 JULIO,44,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",32,9,631430
2024 JULIO,45,"FloyyMenor, Lucky Brown",ME GUSTA,28,21,629817
2024 JULIO,46,KAROL G,MI EX TENÍA RAZÓN,6,50,619397
2024 JULIO,47,Myke Towers,LA FALDA,5,35,615328
2024 JULIO,48,Cris Mj,Partyson,12,38,598577
2024 JULIO,49,"Dei V, Cris Mj",Rapido (with Cris Mj),18,6,575799
2024 JULIO,50,"Valentino Merlo, The La Planta",Hoy,50,4,570630
2024 JULIO,51,"ITHAN NY, FloyyMenor, De La Ghetto",ANDO CON EL KI,51,1,560255
2024 JULIO,52,Feid,SORRY 4 THAT MUCH,20,7,546705
2024 JULIO,53,"Panda Black, Cris Mj",Pensamos Rapido,53,2,541705
2024 JULIO,54,"Kidd Voodoo, Swift 047",Grabándote:),17,21,518546
2024 JULIO,55,"Jere Klein, Cris Mj",LOCA FARANDULERA,5,34,511637
2024 JULIO,56,Sabrina Carpenter,Please Please Please,29,7,502975
2024 JULIO,57,Cris Mj,QUICKIE,24,11,499866
2024 JULIO,58,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,58,8,484194
2024 JULIO,59,"Jere Klein, Adan La Amenaza",LA BANDA,18,8,473297
2024 JULIO,60,"Jere Klein, Gittobeatz",ANDO,1,44,469212
2024 JULIO,61,"Piero 47, JC Reyes, ITHAN NY, Ak4:20, Cris Mj, Distobal",Amiri Jeans - Remix,61,1,465283
2024 JULIO,62,Billie Eilish,BIRDS OF A FEATHER,56,10,462879
2024 JULIO,63,"Katteyes, Kidd Voodoo",Tas Texteandome,5,41,461900
2024 JULIO,64,"Jere Klein, Nes, Mateo on the Beatz",BLANKITA COMO NIEVE,23,8,456311
2024 JULIO,65,"DrefQuila, Kidd Voodoo, Easykid, Ovyze",La Receta,27,10,455882
2024 JULIO,66,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,2,68,453801
2024 JULIO,67,Cris Mj,La Noche Está,9,45,453335
2024 JULIO,68,Sabrina Carpenter,Espresso,38,14,444025
2024 JULIO,69,"KAROL G, Shakira",TQG,1,74,439779
2024 JULIO,70,a-ha,Take on Me,70,57,433739
2024 JULIO,71,"Bad Bunny, Feid",PERRO NEGRO,2,41,426768
2024 JULIO,72,"Kidd Voodoo, Young Cister",Fashion Girl - Remix,17,49,425018
2024 JULIO,73,"Grupo Frontera, Ke Personajes",OJITOS ROJOS,13,53,418060
2024 JULIO,74,Carin Leon,Primera Cita,41,54,417553
2024 JULIO,75,"Young Miko, Feid",offline,26,16,413267
2024 JULIO,76,"Boza, ELENA ROSE",Orion,76,5,412499
2024 JULIO,77,"ITHAN NY, Ak4:20",MA DIAMANTE,6,18,410596
2024 JULIO,78,Milo j,3 PECADOS DESPUES…,73,2,407655
2024 JULIO,79,"Jere Klein, Nicki Nicole",X ESO BB,1,50,406465
2024 JULIO,80,"Jere Klein, Lil Pump, Mateo on the Beatz",YUMMY!,16,8,401479
2024 JULIO,81,Almighty,Solida,70,6,398701
2024 JULIO,82,KAROL G,PROVENZA,8,118,397895
2024 JULIO,83,"Anuel AA, Haze",Amanece,2,167,397307
2024 JULIO,84,"Lleflight, Gino Mella",Bellavista,77,2,395377
2024 JULIO,85,Stray Kids,Chk Chk Boom,85,1,393791
2024 JULIO,86,"Kidd Voodoo, Dysbit",#¡REF!,17,12,389873
2024 JULIO,87,Standly,Vida Peligrosa,9,25,388857
2024 JULIO,88,Julieta Venegas,Me Voy,88,10,387653
2024 JULIO,89,"Feid, Young Miko",CLASSY 101,2,69,385623
2024 JULIO,90,"Kidd Voodoo, LACUEVA",Recuérdame </3,10,23,382474
2024 JULIO,91,Fran Maira,Amiga Ya Mató,90,3,380271
2024 JULIO,92,"Marshmello, Manuel Turizo",El Merengue,65,72,375897
2024 JULIO,93,"Easykid, Dysbit",TNT,48,2,372762
2024 JULIO,94,Rauw Alejandro,Cúrame,23,58,372013
2024 JULIO,95,Harry Styles,As It Was,11,117,371209
2024 JULIO,96,"Tony Dize, Yandel",Permitame (feat. Yandel),83,62,369695
2024 JULIO,97,KAROL G,MIENTRAS ME CURO DEL CORA,7,74,368897
2024 JULIO,98,The Police,Every Breath You Take,85,238,368446
2024 JULIO,99,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),66,35,366833
2024 JULIO,100,"Martinwhite, NEMJ",CHINGON,100,1,366166
2024 AGOSTO,1,"Jere Klein, Mateo on the Beatz, EL MURCIELAGO",CHIKA MALA,1,2,2335695
2024 AGOSTO,2,KAROL G,Si Antes Te Hubiera Conocido,1,9,2084559
2024 AGOSTO,3,FloyyMenor,PELIGROSA,1,6,1869124
2024 AGOSTO,4,Cris Mj,SI NO ES CONTIGO,1,13,1820446
2024 AGOSTO,5,Cris Mj,No Ponga Excusas,1,9,1713555
2024 AGOSTO,6,"Lucky Brown, Mateo on the Beatz",Sola Suelta Soltera,4,4,1630349
2024 AGOSTO,7,Jimin,Who,7,5,1624243
2024 AGOSTO,8,"Fran C, Jere Klein",Mi Automóvil,4,8,1521121
2024 AGOSTO,9,"Blessd, Ovy On The Drums",Mírame,5,14,1395267
2024 AGOSTO,10,"Bryant Myers, Cris Mj",Tuss,10,6,1147001
2024 AGOSTO,11,"Nes, Cris Mj",QUE LE DE,11,4,1143395
2024 AGOSTO,12,Kapo,Ohnana,12,7,1124719
2024 AGOSTO,13,"Jere Klein, Lucky Brown, Adan La Amenaza",MUJER FINA,3,12,1118645
2024 AGOSTO,14,Trueno,REAL GANGSTA LOVE,2,13,1057169
2024 AGOSTO,15,"FloyyMenor, Lewis Somes",TU TA RICA,15,2,1031277
2024 AGOSTO,16,"Feid, ATL Jacob",LUNA,3,38,1013703
2024 AGOSTO,17,"Kidd Voodoo, La Joaqui, Dysbit",Instinto,8,7,968635
2024 AGOSTO,18,"FloyyMenor, Cris Mj",Gata Only,1,29,966843
2024 AGOSTO,19,"FloyyMenor, Lewis Somes",APAGA EL CEL,2,14,965816
2024 AGOSTO,20,Cris Mj,Daytona,2,41,903637
2024 AGOSTO,21,"Tiago PZK, Ke Personajes",Piel,11,29,869688
2024 AGOSTO,22,"Pablo Chill-E, Bryartz",Gitana (feat. Bryartz),1,21,859648
2024 AGOSTO,23,"Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F",Enrolar - Fantastic Four Remix,2,19,853522
2024 AGOSTO,24,Plan B,Es un Secreto,23,129,847023
2024 AGOSTO,25,"Young Cister, CJota",misteriosa (xulinho),25,1,819394
2024 AGOSTO,26,Almighty,Solida,22,10,811996
2024 AGOSTO,27,"Lucky Brown, Nes",Avísame,6,16,811434
2024 AGOSTO,28,"Cris Mj, Dei V",Diabólica,10,41,809758
2024 AGOSTO,29,"Dei V, Cris Mj",Rapido (with Cris Mj),18,10,795567
2024 AGOSTO,30,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,7,19,786437
2024 AGOSTO,31,"eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA",Escarlata - Remix,10,26,786080
2024 AGOSTO,32,"Jere Klein, Axl Boore, EL MURCIELAGO",REELS,12,12,736933
2024 AGOSTO,33,KAROL G,AMARGURA,10,78,714014
2024 AGOSTO,34,"Pablo Chill-E, Ñengo Flow, Jere Klein",Bastardo (feat. Ñengo Flow & Jere Klein),3,21,704878
2024 AGOSTO,35,Manuel Turizo,La Bachata,1,113,704812
2024 AGOSTO,36,"Lucky Brown, Big Cvyu",Coa Xorete,2,23,698191
2024 AGOSTO,37,"Valentino Merlo, The La Planta",Hoy,37,8,697095
2024 AGOSTO,38,"KAROL G, Peso Pluma",QLONA,2,54,673899
2024 AGOSTO,39,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",32,13,667756
2024 AGOSTO,40,KAROL G,MI EX TENÍA RAZÓN,6,54,657004
2024 AGOSTO,41,Kapo,UWAIE,41,1,648728
2024 AGOSTO,42,Young Cister,miau,14,10,638662
2024 AGOSTO,43,"Jere Klein, Nickoog Clk, Lucky Brown, El BAI",PRINCESITA DE ...,1,38,638601
2024 AGOSTO,44,"Tony Dize, Plan B",Solos (feat. Plan B),37,73,629661
2024 AGOSTO,45,Billie Eilish,BIRDS OF A FEATHER,45,14,620262
2024 AGOSTO,46,"Jere Klein, El BAI, Dj Osar, Mateo on the Beatz",SOLO DIME,6,12,620015
2024 AGOSTO,47,"Myke Towers, Bad Bunny",ADIVINO,9,17,611416
2024 AGOSTO,48,"Big One, Maria Becerra, Trueno",Cuando Te Vi | CROSSOVER #5,29,8,607011
2024 AGOSTO,49,"Lady Gaga, Bruno Mars",Die With A Smile,49,1,580273
2024 AGOSTO,50,"Tobal Mj, Cris Mj, Kail BRL",Que Brille Sola Mami,37,19,576218
2024 AGOSTO,51,Myke Towers,LA FALDA,5,39,566569
2024 AGOSTO,52,"LISA, ROSALÍA",New Woman (feat. ROSALÍA),52,1,535173
2024 AGOSTO,53,"Lucky Brown, Jere Klein, Mateo on the Beatz",¿Cuál Es Su Nombre?,2,49,527744
2024 AGOSTO,54,"Kidd Voodoo, Pablo Chill-E, Swift 047",Ese Guille,3,32,521055
2024 AGOSTO,55,Feid,SORRY 4 THAT MUCH,20,11,517244
2024 AGOSTO,56,Cris Mj,Que Hay Amor,4,20,513370
2024 AGOSTO,57,"Maluma, Carin Leon",Según Quién,22,50,493856
2024 AGOSTO,58,"Kidd Voodoo, Daiko 02",Minnie <3,5,38,493101
2024 AGOSTO,59,"Martinwhite, NEMJ",CHINGON,50,5,469618
2024 AGOSTO,60,Cris Mj,Partyson,12,42,469271
2024 AGOSTO,61,a-ha,Take on Me,61,61,466380
2024 AGOSTO,62,"Gino Mella, Julianno Sosa, Moustache",LUNA DILE,25,7,463294
2024 AGOSTO,63,"Yan Block, Panda Black",444,63,5,459582
2024 AGOSTO,64,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,58,12,457260
2024 AGOSTO,65,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,48,4,456199
2024 AGOSTO,66,Fran Maira,Amiga Ya Mató,66,7,455773
2024 AGOSTO,67,"Nickoog Clk, Maycol Rosero, Standly",NO SUFRIRE POR NADIE (version urbana),38,2,449317
2024 AGOSTO,68,La Oreja de Van Gogh,Rosas,47,15,447905
2024 AGOSTO,69,Myke Towers,LALA,1,67,444013
2024 AGOSTO,70,"Bad Bunny, Feid",PERRO NEGRO,2,45,443806
2024 AGOSTO,71,Cris Mj,QUICKIE,24,15,436848
2024 AGOSTO,72,Sabrina Carpenter,Please Please Please,29,11,435778
2024 AGOSTO,73,"Omar Courtz, De La Rose, Haze",Kyoto,73,5,433799
2024 AGOSTO,74,"Jere Klein, Cris Mj",LOCA FARANDULERA,5,38,429463
2024 AGOSTO,75,Yan Block,Vacile,75,4,414484
2024 AGOSTO,76,"Boza, ELENA ROSE",Orion,71,9,413740
2024 AGOSTO,77,Cris Mj,La Noche Está,9,49,408085
2024 AGOSTO,78,"Grupo Frontera, Ke Personajes",OJITOS ROJOS,13,57,408017
2024 AGOSTO,79,Julieta Venegas,Me Voy,79,14,405863
2024 AGOSTO,80,Milo j,3 PECADOS DESPUES…,73,6,401963
2024 AGOSTO,81,"Rauw Alejandro, Chencho Corleone",Desesperados,2,114,400808
2024 AGOSTO,82,"Tony Dize, Yandel",Permitame (feat. Yandel),82,66,398690
2024 AGOSTO,83,"Kidd Voodoo, Swift 047",Grabándote:),17,25,398239
2024 AGOSTO,84,Sabrina Carpenter,Espresso,38,18,397968
2024 AGOSTO,85,"Jere Klein, Gittobeatz",ANDO,1,48,393281
2024 AGOSTO,86,Carin Leon,Primera Cita,41,58,385382
2024 AGOSTO,87,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,2,72,382243
2024 AGOSTO,88,"Marshmello, Manuel Turizo",El Merengue,65,76,374814
2024 AGOSTO,89,"Anuel AA, Haze",Amanece,2,171,373723
2024 AGOSTO,90,"Jere Klein, Nes, Mateo on the Beatz",BLANKITA COMO NIEVE,23,12,373134
2024 AGOSTO,91,KAROL G,PROVENZA,8,122,369187
2024 AGOSTO,92,"DrefQuila, Kidd Voodoo, Easykid, Ovyze",La Receta,27,14,365736
2024 AGOSTO,93,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,15,21,364066
2024 AGOSTO,94,"Jere Klein, Nicki Nicole",X ESO BB,1,54,363556
2024 AGOSTO,95,"KAROL G, Shakira",TQG,1,78,360071
2024 AGOSTO,96,KAROL G,MIENTRAS ME CURO DEL CORA,7,78,357687
2024 AGOSTO,97,"Kidd Voodoo, Young Cister",Fashion Girl - Remix,17,53,357159
2024 AGOSTO,98,Chappell Roan,"Good Luck, Babe!",98,9,357068
2024 AGOSTO,99,"Jere Klein, Adan La Amenaza",LA BANDA,18,12,356600
2024 AGOSTO,100,Arcángel,Hace Mucho Tiempo,100,40,354538
2024 SEPTIEMBRE,1,"Cris Mj, FloyyMenor, LOUKI",Después De La 1,1,1,3252784
2024 SEPTIEMBRE,2,FloyyMenor,PELIGROSA,1,10,2285379
2024 SEPTIEMBRE,3,"Cris Mj, FloyyMenor, Panda Black",Déjame Pensar,3,1,2281447
2024 SEPTIEMBRE,4,"Jere Klein, Mateo on the Beatz, EL MURCIELAGO",CHIKA MALA,1,6,1935449
2024 SEPTIEMBRE,5,KAROL G,Si Antes Te Hubiera Conocido,1,13,1854959
2024 SEPTIEMBRE,6,"Lucky Brown, Jere Klein, Mateo on the Beatz, Gittobeatz",Bentley,4,3,1810410
2024 SEPTIEMBRE,7,Entremares,A Tu Lado,7,8,1613750
2024 SEPTIEMBRE,8,Cris Mj,No Ponga Excusas,1,13,1521468
2024 SEPTIEMBRE,9,"Fran C, Jere Klein",Mi Automóvil,4,12,1519698
2024 SEPTIEMBRE,10,Entremares,Te Amo en Silencio,10,8,1419626
2024 SEPTIEMBRE,11,Cris Mj,SI NO ES CONTIGO,1,17,1337381
2024 SEPTIEMBRE,12,Maihuen de los Angeles,Llorando Ausencia,12,11,1293171
2024 SEPTIEMBRE,13,"FloyyMenor, Lewis Somes",TU TA RICA,4,6,1268996
2024 SEPTIEMBRE,14,Kapo,UWAIE,5,5,1252931
2024 SEPTIEMBRE,15,"Tiago PZK, Ke Personajes",Piel,11,33,1191854
2024 SEPTIEMBRE,16,"Blessd, Ovy On The Drums",Mírame,5,18,1156409
2024 SEPTIEMBRE,17,Jimin,Who,7,9,1154172
2024 SEPTIEMBRE,18,"Santaferia, Grupo Zúmbale Primo",Que Te Vaya Bien,18,94,1036515
2024 SEPTIEMBRE,19,"Bryant Myers, Cris Mj",Tuss,10,10,1011864
2024 SEPTIEMBRE,20,Grupo Zúmbale Primo,Tattoo,20,2,1010149
